,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
4875893,1,31374.02,31374.02,0.0,0.0,31374.02
5676277,1,113050.69,0.0,0.0,421531.84,534582.53
1308216,1,258949.73,30326.0,0.0,34584.24,404040.63
3453368,1,230204.96,230204.96,0.0,7435177.23,7665382.19
633389,3,1861.37,0.0,0.0,0.0,0.0
6345563,1,1018645.2,1018645.2,0.0,80713.83,1099359.03
1030711,4,8931607.89,8931607.89,0.0,0.0,0.0
2980466,3,1634.14,10127.0,8492.86,0.0,0.0
3123537,1,142536.22,0.0,0.0,160412.16,302948.38
6008477,1,842554.02,842554.02,0.0,510821.19,1353375.21
6008698,4,455014.69,455014.69,0.0,0.0,0.0
141635,1,313418.28,313418.28,0.0,688164.64,1029922.17
5895689,3,10506.78,205042.0,194535.22,0.0,0.0
6036619,4,9639524.7,9639524.7,0.0,0.0,0.0
423731,1,166154.94,0.0,0.0,974720.19,1252299.9
5212334,1,310726.29,310726.29,0.0,1270319.48,1581045.77
2500088,1,195151.15,20726.0,0.0,69282.11,513165.02
6339937,1,880661.14,880661.14,0.0,0.0,880661.14
562243,1,77773.14,77773.14,0.0,1853403.61,1931176.75
4704985,1,173073.75,357911.0,184837.25,76459.66,249533.41
1068253,4,107773.49,107773.49,0.0,0.0,0.0
5121515,1,69694.63,0.0,0.0,3987644.6,4057339.23
3193226,1,18035.14,18035.14,0.0,0.0,18035.14
6308251,4,1933121.35,1933121.35,0.0,0.0,0.0
3719236,3,12080.49,0.0,0.0,0.0,0.0
3208445,1,299298.5,299298.5,0.0,30615.0,329913.5
1086408,1,617668.37,617668.37,0.0,108637.75,975065.21
4785660,4,114308.2,114308.2,0.0,0.0,0.0
2763132,1,361678.09,0.0,0.0,2049508.6,2411186.69
3514053,1,89455.17,0.0,0.0,5948847.43,6038302.59
5175412,4,45271.85,45271.85,0.0,0.0,0.0
1911255,4,60495.93,0.0,0.0,309538.4,370034.33
1046643,3,2522.58,0.0,0.0,0.0,0.0
4142369,1,289712.64,6684.0,0.0,0.0,289712.64
675537,1,886592.76,886592.76,0.0,112531.06,999123.82
6362576,4,10000000.0,45674547.89,35674547.89,0.0,0.0
576342,4,122235.11,122235.11,0.0,0.0,0.0
6296010,4,10000000.0,23441041.46,13441041.46,0.0,0.0
4409353,0,9737.68,6130.0,15867.68,83003.58,73265.9
1030529,4,322113.91,322113.91,0.0,0.0,0.0
4727768,1,99465.52,146889.0,47423.48,270629.9,370095.42
4770115,3,33029.68,0.0,0.0,0.0,0.0
69201,4,1055.0,1055.0,0.0,0.0,0.0
6276979,4,144254.93,144254.93,0.0,0.0,0.0
5914952,4,10000000.0,12754759.04,2754759.04,0.0,0.0
6353758,1,15371.72,15371.72,0.0,616240.72,631612.44
5318607,3,16948.58,0.0,0.0,0.0,0.0
6202773,4,1016081.0,1016081.0,0.0,0.0,0.0
1938532,1,63210.91,63210.91,0.0,6697.1,69908.01
5759671,3,17274.15,42122.0,24847.85,0.0,0.0
2382156,4,18471.55,18471.55,0.0,0.0,0.0
4137299,0,142870.35,10157.0,153027.35,295093.1,152222.75
6118160,4,6392800.85,6392800.85,0.0,0.0,0.0
3638348,4,21323.28,21323.28,0.0,0.0,0.0
4584812,4,474467.2,474467.2,0.0,0.0,0.0
4777316,3,22668.43,21902.91,0.0,0.0,0.0
4011754,3,11322.9,0.0,0.0,0.0,0.0
473055,1,112960.15,0.0,0.0,745526.21,858486.36
3423411,1,40231.56,40231.56,0.0,23948.79,64180.35
6002565,0,143070.43,51462.0,194532.43,177696.81,34626.39
2069409,1,73854.56,5130.0,0.0,50814.99,124669.56
1070083,4,629958.0,629958.0,0.0,0.0,0.0
2801132,1,2308798.26,2308798.26,0.0,771002.6,3079800.87
6292106,4,4651.43,4651.43,0.0,0.0,0.0
4910379,3,38398.15,30817.0,0.0,0.0,0.0
262242,0,32902.63,7893764.11,7926666.74,297200.22,397947.19
6281784,1,1264551.38,1264551.38,0.0,0.0,1264551.38
2115711,3,23607.1,244665.21,221058.11,0.0,0.0
4584813,1,474467.2,474467.2,0.0,121181.01,295538.25
2418080,1,302922.17,0.0,0.0,509132.65,1315321.63
725133,1,5979556.06,5979556.06,0.0,0.0,5979556.06
6184563,4,1893451.73,1893451.73,0.0,0.0,0.0
5175413,1,45271.85,45271.85,0.0,2725772.32,2771044.17
2382178,4,7482670.24,7482670.24,0.0,0.0,0.0
910631,0,2318.96,94831.0,97149.96,0.0,0.0
2145329,3,5352.61,0.0,0.0,0.0,0.0
6293078,1,429257.45,429257.45,0.0,0.0,429257.45
6020365,1,4690769.98,4690769.98,0.0,0.0,4690769.98
2572400,3,2421.67,110530.58,108108.92,0.0,0.0
1059644,4,574709.63,574709.63,0.0,0.0,0.0
2839682,3,42542.44,75362.0,32819.56,0.0,0.0
5735765,0,185045.72,7419468.4,7604514.13,1148700.49,963654.76
1045726,3,23709.5,38254.0,14544.5,0.0,0.0
6260297,1,353094.9,353094.9,0.0,9099.34,362194.24
4310484,1,196586.45,24257.0,0.0,144353.48,340939.94
4992444,3,28248.51,10731.0,0.0,0.0,0.0
999221,4,155761.29,155761.29,0.0,0.0,0.0
5555689,4,150406.91,150406.91,0.0,0.0,0.0
5720822,3,39218.65,334933.57,295714.92,0.0,0.0
4584852,1,6391.6,6391.6,0.0,2954292.05,2960683.65
6359256,4,329424.14,329424.14,0.0,0.0,0.0
4107371,1,87925.25,50061.0,0.0,3641002.11,3728927.36
4782361,1,1950022.93,1950022.93,0.0,0.0,1950022.93
5668807,0,18536.88,12837.0,31373.88,6833408.57,6814871.7
6292351,1,454483.23,454483.23,0.0,3101746.61,3556229.83
6040209,4,321307.31,321307.31,0.0,0.0,0.0
3343334,1,2415826.18,2415826.18,0.0,389260.33,2805086.51
1059633,1,535654.59,535654.59,0.0,448145.96,983800.55
6027706,1,488750.12,19973.0,0.0,0.0,488750.12
6332261,0,16380.24,5290123.15,5306503.39,158309.39,141929.15
6074021,1,48340.79,48340.79,0.0,3532298.75,3580639.54
1414720,0,288268.04,50188.0,338456.04,1664731.73,1376463.69
6081867,0,156754.98,2185270.84,2342025.82,323811.02,167056.04
4693,4,13707.11,13707.11,0.0,0.0,0.0
3853817,0,208416.47,1176190.88,1384607.35,922924.12,714507.66
3368123,3,4372.68,11434.0,7061.32,0.0,0.0
1030674,1,365099.76,365099.76,0.0,32745.23,397844.99
5460304,0,126872.57,16554.0,143426.57,945502.63,818630.06
6362560,4,176549.59,176549.59,0.0,0.0,0.0
4211961,3,8649.65,0.0,0.0,0.0,0.0
6039798,4,277485.25,277485.25,0.0,0.0,0.0
4386645,4,117345.35,117345.35,0.0,0.0,0.0
2375694,1,1764326.19,1764326.19,0.0,174021.75,1938347.94
6160587,4,461442.52,461442.52,0.0,0.0,0.0
242982,4,2927005.15,2927005.15,0.0,0.0,0.0
3745947,3,14057.22,0.0,0.0,0.0,0.0
3148935,0,57744.19,13624909.02,13682653.22,584305.11,526560.91
1030690,1,4830219.15,4830219.15,0.0,0.0,4830219.15
4345161,0,229412.67,25823.0,255235.67,16211.0,0.0
2118845,1,283155.41,221717.77,0.0,931258.01,1214413.42
3043671,1,61410.76,0.0,0.0,249871.03,311281.79
4299190,0,136758.58,5949791.24,6086549.82,162870.77,26112.19
5176096,1,122639.34,122639.34,0.0,979453.17,1102092.51
1932163,4,335859.86,335859.86,0.0,0.0,0.0
6018733,4,7578130.45,7578130.45,0.0,0.0,0.0
3959756,1,3275.33,3275.33,0.0,14224439.72,14227715.04
5804519,4,1514913.43,0.0,0.0,2711639.52,4226552.95
3191795,1,470956.59,470956.59,0.0,0.0,470956.59
1030662,1,10000000.0,10000000.0,0.0,373274.84,10373274.84
6362565,1,156691.56,156691.56,0.0,842252.15,998943.71
2072111,3,13176.62,5057.0,0.0,0.0,0.0
1030599,4,460436.43,460436.43,0.0,0.0,0.0
5907959,3,1970.68,0.0,0.0,0.0,0.0
6259957,1,3973479.44,3973479.44,0.0,2036641.34,6010120.78
3303084,3,38420.74,27187.0,0.0,0.0,0.0
46259,0,225437.4,20796.0,246233.4,0.0,159718.41
1937921,4,586718.88,586718.88,0.0,0.0,0.0
1030428,1,436317.49,436317.49,0.0,195948.3,632265.79
2246583,3,5878.36,0.0,0.0,0.0,0.0
1202043,0,109425.81,607223.26,716649.06,3058230.36,2948804.55
735985,0,103973.07,104460.0,208433.07,381680.99,277707.92
2167370,1,194796.82,1068.0,0.0,377752.32,572549.14
4679112,1,309879.17,0.0,0.0,332658.75,642537.92
1136101,1,79956.2,32267.0,0.0,0.0,79956.2
3960254,4,1185157.78,1185157.78,0.0,0.0,0.0
288181,1,222401.0,466807.48,244406.47,72009.76,294410.76
333355,4,696537.68,0.0,0.0,1131921.58,2512223.35
4793603,4,132973.41,132973.41,0.0,0.0,0.0
343300,4,31074.0,31074.0,0.0,0.0,0.0
6259962,4,57588.67,57588.67,0.0,0.0,0.0
352582,4,339965.39,0.0,0.0,3633747.53,3973712.92
5926414,4,126061.45,126061.45,0.0,0.0,0.0
1030583,4,85637.08,85637.08,0.0,0.0,0.0
996664,1,53948.17,5512.0,0.0,178052.68,232000.85
1079578,0,38012.31,5475824.04,5513836.35,323166.19,285153.88
6327155,1,235328.92,20243.0,0.0,0.0,235328.92
3948419,4,712488.25,712488.25,0.0,0.0,0.0
2857415,1,60928.95,201225.0,140296.05,0.0,60928.95
4752496,0,79234.21,11947321.94,12026556.15,148661.84,69427.64
6351254,1,391855.44,391855.44,0.0,236228.52,628083.96
196775,4,4022667.54,4022667.54,0.0,0.0,0.0
4259821,1,186551.83,60791.0,0.0,82330.27,268882.1
1069223,4,43357.65,43357.65,0.0,0.0,0.0
4785680,4,272997.35,272997.35,0.0,0.0,0.0
4523138,1,46222.47,0.0,0.0,8115045.72,8161268.18
4957378,3,13496.18,101648.0,88151.82,0.0,0.0
1640480,3,4287.39,22841.0,18553.61,0.0,0.0
5157485,4,4177467.46,4177467.46,0.0,0.0,0.0
6196491,1,182927.08,182927.08,0.0,0.0,182927.08
5994345,1,267564.83,267564.83,0.0,0.0,267564.83
6281800,1,762782.66,762782.66,0.0,0.0,762782.66
4014000,4,935790.41,935790.41,0.0,0.0,0.0
3819977,1,556720.82,556720.82,0.0,2525193.48,3081914.29
3574582,4,196561.69,196561.69,0.0,0.0,0.0
2393496,1,144397.0,10500.0,0.0,0.0,144397.0
6362568,4,194521.28,194521.28,0.0,0.0,0.0
6168645,1,24424.67,24424.67,0.0,0.0,24424.67
335805,0,94074.7,1109593.49,1203668.19,794919.86,700845.15
1059625,1,20243.24,20243.24,0.0,1132460.42,1152703.66
3172102,3,18057.86,19908.31,1850.45,0.0,0.0
6079609,1,3283695.97,3283695.97,0.0,154559.87,3438255.84
1324680,0,443890.29,4348852.44,4792742.73,632038.3,188148.01
5183267,1,882011.04,882011.04,0.0,8202.09,890213.13
2729565,1,94261.84,94261.84,0.0,112303.11,206564.95
1059549,1,1762680.47,1762680.47,0.0,3039981.66,4802662.12
2947671,4,1112204.51,1112204.51,0.0,0.0,0.0
6259029,4,3455440.17,3455440.17,0.0,0.0,0.0
6281703,1,733119.42,733119.42,0.0,2751163.93,3484283.35
6100653,1,7603589.38,7603589.38,0.0,299845.14,7903434.51
1059539,1,22025.14,22025.14,0.0,1730076.39,1752101.53
4202100,1,10901.44,1267.0,0.0,0.0,10901.44
2416590,3,7179.28,35666.0,28486.72,0.0,0.0
1030747,4,113309.55,113309.55,0.0,0.0,0.0
1620026,1,365633.8,19817.0,0.0,187425.45,553059.25
3784790,1,268762.37,268762.37,0.0,864874.76,1133637.14
2147925,4,294295.88,0.0,0.0,1432982.14,1727278.02
4969628,1,210077.58,913.0,0.0,170089.44,380167.01
4884982,0,86266.57,4847709.63,4933976.2,395162.14,308895.56
4274835,3,785.1,193137.28,192352.18,0.0,0.0
6293866,0,286114.99,3377858.82,3663973.82,1539067.75,1252952.76
6081211,4,53325.6,53325.6,0.0,0.0,0.0
6264959,1,1425062.97,1425062.97,0.0,0.0,1425062.97
6052197,4,255286.59,255286.59,0.0,0.0,0.0
6362341,1,40075.02,40075.02,0.0,0.0,40075.02
6362459,1,10000000.0,10000000.0,0.0,819130.39,10819130.39
3817354,1,104264.34,26528.16,0.0,2509972.86,2614237.2
6171540,4,2905831.61,2905831.61,0.0,0.0,0.0
1059639,1,3595911.39,3595911.39,0.0,82970.96,3678882.35
5781968,3,2015.94,4020.0,2004.06,0.0,0.0
6118823,4,340119.98,340119.98,0.0,0.0,0.0
4679509,4,299185.27,781587.0,482401.73,0.0,504981.46
4142544,4,786480.78,786480.78,0.0,0.0,0.0
909987,1,94576.46,18904.0,0.0,0.0,94576.46
3107998,1,61910.88,0.0,0.0,1807137.79,1869048.67
1059516,4,2388251.16,2388251.16,0.0,0.0,0.0
6008693,1,119041.12,119041.12,0.0,1755159.6,1874200.73
2883605,4,337154.92,0.0,0.0,387170.24,724325.16
6040736,4,101081.12,101081.12,0.0,0.0,0.0
5563374,4,6063657.03,6063657.03,0.0,0.0,0.0
6021353,1,171623.1,171623.1,0.0,76632.01,248255.12
528971,3,9354.64,13633.0,4278.36,0.0,0.0
6168510,1,346795.44,346795.44,0.0,0.0,346795.44
5724272,1,10000000.0,10000000.0,0.0,2246.43,10002246.43
2194631,0,144645.16,13913126.64,14057771.79,754001.13,609355.97
870090,1,3569720.42,3569720.42,0.0,0.0,3569720.42
6024603,4,245106.78,245106.78,0.0,0.0,0.0
484358,1,191384.44,259297.0,67912.56,0.0,45192.25
6362384,4,501425.84,501425.84,0.0,0.0,0.0
4766205,1,214151.8,0.0,0.0,1861595.35,2075747.16
5762447,1,119171.87,77690.22,0.0,223632.79,342804.66
1258584,3,6428.63,49444.0,43015.37,0.0,0.0
5651357,1,449140.7,0.0,0.0,815353.3,1264494.0
1901991,3,10773.02,131156.86,120383.84,0.0,0.0
751772,1,21367.0,21367.0,0.0,898934.02,920301.02
1059655,1,1636403.22,1636403.22,0.0,1116093.45,2752496.67
3953154,1,7109453.78,7109453.78,0.0,1377347.2,8486800.98
1552109,3,26210.93,250906.38,224695.44,0.0,0.0
1030410,1,148188.84,148188.84,0.0,194134.25,342323.08
6150928,0,49959.65,5987853.67,6037813.32,2003733.64,1953773.99
1740660,4,145582.83,70907.0,0.0,8502019.48,8647602.32
5987900,4,2876010.51,2876010.51,0.0,0.0,0.0
4791279,3,14617.91,175832.62,161214.71,0.0,0.0
5987588,4,1018800.91,1018800.91,0.0,0.0,0.0
5820777,1,21217.18,49591.0,28373.82,65554.77,86771.95
1030273,4,567932.31,567932.31,0.0,0.0,0.0
5188004,4,2115503.99,2115503.99,0.0,0.0,0.0
6358554,4,69724.85,69724.85,0.0,0.0,0.0
1717170,0,82857.19,2288962.72,2371819.91,176333.4,93476.21
6019722,4,1017016.67,1017016.67,0.0,0.0,0.0
1321242,0,198160.6,395618.38,593778.98,2608639.97,2410479.37
1518091,1,29069.52,34074.0,5004.48,0.0,29069.52
1569385,1,242179.39,242179.39,0.0,107058.15,349237.54
1299022,0,72009.72,7795498.19,7867507.91,151449.97,79440.25
426457,0,10326.95,11373403.68,11383730.63,269028.26,1603.95
1237395,4,10000000.0,13892156.3,3892156.3,0.0,0.0
4785658,4,127018.14,127018.14,0.0,0.0,0.0
4465844,3,4822.64,0.0,0.0,0.0,0.0
6262409,0,490217.54,1609342.18,2099559.72,3585614.38,3095396.84
3570359,3,491.65,0.0,0.0,0.0,0.0
4776773,1,1495203.8,1495203.8,0.0,0.0,1495203.8
1030286,1,1631640.02,1631640.02,0.0,705298.87,2336938.89
6030114,4,179700.14,179700.14,0.0,0.0,0.0
6181535,4,92641.52,92641.52,0.0,0.0,0.0
2575928,1,366435.72,791.0,0.0,3888850.95,4255286.67
6351214,1,1947831.96,1947831.96,0.0,0.0,1947831.96
66448,1,36430.38,0.0,0.0,98148.74,134579.13
6117871,1,387773.97,387773.97,0.0,34606.86,422380.83
6296641,4,2772043.9,2772043.9,0.0,0.0,0.0
5246479,3,5546.04,0.0,0.0,0.0,0.0
3307762,1,275747.84,69322.0,0.0,1402923.86,1678671.7
4368285,1,97315.53,154925.0,57609.47,34596.08,131911.61
1023788,1,265022.95,12296.0,0.0,281144.72,546167.66
1015255,4,225850.53,225850.53,0.0,0.0,0.0
6351221,4,10000000.0,23171085.59,13171085.59,0.0,0.0
2924166,1,215007.67,0.0,0.0,320933.02,535940.69
1511322,4,677563.22,677563.22,0.0,0.0,0.0
382230,3,5882.66,698.0,0.0,0.0,0.0
5635691,4,3406910.62,0.0,0.0,7261470.28,10668380.91
3694184,3,6215.39,8207.57,1992.18,0.0,0.0
4818757,3,5643.32,653903.65,648260.33,0.0,0.0
2700470,4,308707.43,15510.0,0.0,215481.77,524189.2
5563731,4,126848.63,126848.63,0.0,0.0,0.0
240955,3,7833.42,90116.0,82282.58,0.0,0.0
1025194,1,1215297.01,1215297.01,0.0,2497294.92,3712591.93
6020316,4,4342582.37,4342582.37,0.0,0.0,0.0
6020854,1,4364760.42,4364760.42,0.0,91395.98,4456156.41
1070152,4,426532.4,426532.4,0.0,0.0,0.0
5994749,4,298365.86,298365.86,0.0,0.0,0.0
3434792,0,328660.16,24643605.65,24972265.81,743203.72,414543.57
309916,0,23844.87,351577.0,375421.87,1102642.66,949681.67
6061823,4,185391.82,185391.82,0.0,0.0,0.0
651947,4,454511.73,454511.73,0.0,0.0,0.0
5895901,1,2178303.49,2178303.49,0.0,0.0,2178303.49
5729402,4,461699.53,0.0,0.0,22570576.59,23032276.12
985194,4,213983.59,213983.59,0.0,0.0,0.0
288376,4,212089.74,212089.74,0.0,0.0,0.0
481250,4,10000000.0,11861008.32,1861008.32,0.0,0.0
6168732,1,2305939.38,2305939.38,0.0,0.0,2305939.38
1070171,1,138993.63,138993.63,0.0,0.0,138993.63
767468,4,238717.5,238717.5,0.0,0.0,0.0
431162,1,152648.42,39007.06,0.0,618585.38,1195271.31
3636877,1,208756.64,11928.0,0.0,896018.61,1104775.25
2983531,1,129747.49,55840.53,0.0,2041030.61,2170778.1
6362437,1,3846781.01,3846781.01,0.0,46052.98,3892833.98
6273197,1,1455839.54,1455839.54,0.0,149698.53,1605538.07
1848316,3,17679.29,0.0,0.0,0.0,0.0
6194798,1,1298609.73,1298609.73,0.0,0.0,1298609.73
4780328,1,61759.27,0.0,0.0,1047038.62,1108797.89
6273191,1,13128.49,13128.49,0.0,293704.01,306832.5
5477542,1,2983996.6,2983996.6,0.0,0.0,2983996.6
5563772,1,172362.84,172362.84,0.0,543266.37,715629.21
6272263,4,1077146.94,1077146.94,0.0,0.0,0.0
4991602,1,166456.54,166456.54,0.0,594341.07,760797.62
1182016,3,10417.1,26435.0,16017.9,0.0,0.0
2832187,1,372683.07,20672.0,0.0,0.0,372683.07
1802029,1,346652.05,0.0,0.0,1402235.24,1748887.29
5563782,1,495773.64,495773.64,0.0,269095.07,764868.71
167088,1,137611.83,149330.0,11718.17,187160.71,33705.26
1659306,3,4963.3,132.0,0.0,0.0,0.0
2034279,0,409183.45,6441.0,415624.45,0.0,0.0
430846,3,2996.33,74765.29,71768.96,0.0,0.0
376840,4,195351.76,195351.76,0.0,0.0,0.0
774706,3,1555.53,0.0,0.0,0.0,0.0
1030422,1,17051.69,17051.69,0.0,289129.2,306180.89
5188044,4,5807351.83,5807351.83,0.0,0.0,0.0
6128872,1,1068398.61,1068398.61,0.0,0.0,1068398.61
1030769,4,1461930.03,1461930.03,0.0,0.0,0.0
525635,1,156362.88,0.0,0.0,2300234.56,2764190.96
3483246,3,6645.79,0.0,0.0,0.0,0.0
3157317,1,87250.03,0.0,0.0,2075912.87,2163162.9
604996,0,1959.7,19467710.88,19469670.57,50321.0,13626.62
5108504,4,856818.21,0.0,0.0,1182034.63,2038852.84
4514386,3,13685.83,125.0,0.0,0.0,0.0
6264974,1,51589.87,51589.87,0.0,0.0,51589.87
4751529,4,613386.47,613386.47,0.0,0.0,0.0
3842445,0,87271.24,207682.0,294953.24,0.0,0.0
6013461,1,432544.68,432544.68,0.0,0.0,432544.68
2372615,4,1895158.63,1895158.63,0.0,0.0,0.0
5183488,1,261742.96,261742.96,0.0,202735.19,464478.14
6296740,1,198383.8,198383.8,0.0,2367972.08,2566355.88
6191330,1,1065787.82,1065787.82,0.0,134877.24,1200665.06
6018798,1,2600970.32,2600970.32,0.0,2111795.89,4712766.22
1023029,4,1388951.5,1388951.5,0.0,0.0,0.0
6355230,1,87541.41,87541.41,0.0,0.0,87541.41
1546505,0,69741.96,9483404.06,9553146.01,9809020.16,9739278.2
2812384,4,84703.87,84703.87,0.0,0.0,0.0
748884,3,20362.23,11108.0,0.0,0.0,0.0
4785663,1,348952.97,348952.97,0.0,203323.19,552276.17
6207263,4,1249721.72,1249721.72,0.0,0.0,0.0
1030739,4,766631.82,766631.82,0.0,0.0,0.0
2028571,1,294447.11,0.0,0.0,3211836.8,3506283.91
5876689,1,15887.89,0.0,0.0,653826.54,669714.43
2756585,4,3996798.71,3996798.71,0.0,0.0,0.0
2698409,0,375762.24,5697610.15,6073372.39,661799.31,532337.37
6240314,3,5585.2,263337.31,257752.11,0.0,0.0
3958623,1,27759.73,27759.73,0.0,7076299.77,7104059.5
6262280,1,451663.55,451663.55,0.0,95658.45,547322.01
1313655,3,424.0,0.0,0.0,0.0,0.0
1963662,0,83981.75,1726.0,85707.75,2878566.96,3027813.64
1030696,1,4094.07,4094.07,0.0,296534.2,300628.27
5513140,4,194115.21,140972.74,0.0,413405.88,607521.09
6259926,4,2319926.01,2319926.01,0.0,0.0,0.0
6064032,4,138048.52,138048.52,0.0,0.0,0.0
6262268,1,49965.92,49965.92,0.0,113444.65,163410.57
6042211,3,4666.01,680430.77,675764.76,0.0,0.0
4649564,1,252342.69,0.0,0.0,726501.3,978843.99
3610928,4,37669.14,37669.14,0.0,0.0,0.0
958817,3,14091.58,10116.0,0.0,0.0,0.0
5987920,4,427373.65,427373.65,0.0,0.0,0.0
3043282,4,1019034.79,0.0,0.0,10224940.18,11242386.25
6256181,4,88099.88,88099.88,0.0,0.0,0.0
5996387,4,1058602.68,1058602.68,0.0,0.0,0.0
6311773,4,107732.98,107732.98,0.0,0.0,0.0
288377,1,212089.74,212089.74,0.0,257758.48,469848.23
6118263,1,1303029.52,1303029.52,0.0,522143.94,1825173.47
576356,4,378204.02,378204.02,0.0,0.0,0.0
667027,1,2352524.18,2352524.18,0.0,1227902.12,3580426.31
3815644,3,6315.71,318699.61,312383.89,0.0,0.0
1660258,3,15812.06,10360.0,0.0,0.0,0.0
2731675,1,62438.26,710256.0,647817.74,2709.73,65147.99
1070081,1,6351930.74,6351930.74,0.0,475618.0,6827548.75
6351252,1,1593189.25,1593189.25,0.0,30324.58,1623513.83
5262787,3,21730.2,17458.54,0.0,0.0,0.0
2453016,3,26366.64,11597.0,0.0,0.0,0.0
151924,4,1041647.06,1041647.06,0.0,0.0,0.0
5102420,1,177459.28,0.0,0.0,3377202.7,3554661.98
6362592,4,383661.1,383661.1,0.0,0.0,0.0
1121558,1,251510.3,31041.0,0.0,0.0,251510.3
6020307,1,227955.85,227955.85,0.0,2560547.71,2788503.56
5880178,3,1088.14,0.0,0.0,0.0,0.0
5988237,4,298384.21,298384.21,0.0,0.0,0.0
930784,0,225059.02,33585.0,258644.02,4333189.33,4108130.31
30264,4,401133.43,203742.0,0.0,0.0,617720.17
952316,1,253460.96,53981.0,0.0,260083.33,116573.34
3167528,3,5355.95,34860.0,29504.05,0.0,0.0
1555447,0,363626.22,4310395.0,4674021.23,3996984.58,3633358.35
6272947,1,20278.62,20278.62,0.0,12454.77,32733.39
2082250,1,108079.29,0.0,0.0,3066910.71,3174989.99
6010946,1,398041.98,398041.98,0.0,422191.28,820233.26
992140,4,1069508.42,1069508.42,0.0,0.0,0.0
6294066,1,106290.68,106290.68,0.0,0.0,106290.68
602503,1,261708.76,100470.0,0.0,1362885.73,1624594.49
4275171,4,1749325.14,1749325.14,0.0,0.0,0.0
5406871,3,1495.92,57575.0,56079.08,0.0,0.0
5682294,0,76550.74,1096252.93,1172803.66,2208784.02,2132233.28
2900070,4,2874626.02,2874626.02,0.0,0.0,0.0
1035090,3,2092.34,0.0,0.0,0.0,0.0
6168506,1,1025082.07,1025082.07,0.0,1430070.2,2455152.27
6200311,4,130479.52,130479.52,0.0,0.0,0.0
1931864,1,6302888.93,6302888.93,0.0,73921.3,6376810.23
2064970,4,681716.51,25189.0,0.0,1318285.88,2000002.39
6269649,3,6585.97,0.0,0.0,0.0,0.0
4352320,3,5348.63,0.0,0.0,0.0,0.0
6030116,4,7009.93,7009.93,0.0,0.0,0.0
4089740,3,17227.41,62425.0,45197.59,0.0,0.0
6281785,4,50523.78,50523.78,0.0,0.0,0.0
6279179,4,352179.76,352179.76,0.0,0.0,0.0
1631581,1,474450.09,0.0,0.0,2450273.55,2924723.64
5546413,1,565346.12,565346.12,0.0,331443.76,896789.88
3135314,3,6749.54,84258.0,77508.46,0.0,0.0
4362074,1,88615.42,11278.0,0.0,3617.75,92233.16
1286420,3,1321.67,198.0,0.0,0.0,0.0
125834,0,95322.38,21539.0,116861.38,0.0,0.0
3812876,3,1923.88,0.0,0.0,0.0,0.0
153473,1,209345.66,0.0,0.0,915962.28,1125307.94
200845,1,454859.39,0.0,0.0,0.0,454859.39
4244887,1,2052851.64,2052851.64,0.0,2785850.47,4838702.12
5700981,1,31334.57,31334.57,0.0,0.0,31334.57
1101461,1,349289.86,0.0,0.0,704048.38,1053338.24
1059570,4,2988103.3,2988103.3,0.0,0.0,0.0
84765,1,231622.14,0.0,0.0,4146417.03,4378039.17
555101,4,235512.2,235512.2,0.0,0.0,0.0
6228881,3,16171.6,17689.0,1517.4,0.0,0.0
329530,1,175397.66,0.0,0.0,1105375.88,994357.31
339311,1,54918.74,0.0,0.0,311256.53,366175.28
5027147,0,28739.93,5052964.45,5081704.38,162238.03,133498.1
2361780,4,265747.73,265747.73,0.0,0.0,0.0
3260792,1,206448.21,261994.81,55546.59,862205.8,1068654.02
6001561,1,59749.28,59749.28,0.0,1279160.38,1338909.66
6019088,1,7618.49,7618.49,0.0,0.0,7618.49
966023,0,193373.46,3309268.12,3502641.58,330831.55,137458.09
6281492,4,2253811.33,2253811.33,0.0,0.0,0.0
2045828,4,12278.0,12278.0,0.0,0.0,0.0
3676681,3,5254.72,0.0,0.0,0.0,0.0
1070021,1,355832.18,355832.18,0.0,92057.45,447889.63
6108241,3,3229.67,0.0,0.0,0.0,0.0
1059681,1,12477.96,12477.96,0.0,0.0,12477.96
5184652,1,78357.77,78357.77,0.0,10533.98,88891.75
25875,4,1078013.76,0.0,0.0,0.0,970749.68
2751815,0,183268.75,59969.0,243237.75,689449.51,270005.98
5931542,3,1002.99,12118.0,11115.01,0.0,0.0
1313407,4,199878.85,199878.85,0.0,0.0,0.0
1932200,1,2232667.51,2232667.51,0.0,205027.36,2437694.87
5534424,1,703882.14,703882.14,0.0,100650.86,804533.01
1016899,1,61487.67,61487.67,0.0,0.0,61487.67
5563760,1,1084144.37,1084144.37,0.0,13948.07,1098092.44
6010945,4,398041.98,398041.98,0.0,0.0,0.0
6073327,4,3551771.18,3551771.18,0.0,0.0,0.0
6296672,4,1600721.32,1600721.32,0.0,0.0,0.0
2514577,3,2129.83,0.0,0.0,0.0,0.0
6116669,1,181224.98,181224.98,0.0,23302.75,204527.73
134609,0,370750.43,259.0,371009.43,21220.0,0.0
4962036,1,4129482.96,4129482.96,0.0,3271377.92,7400860.88
541537,0,485845.32,1253980.2,1739825.52,1033961.4,548116.09
3613880,1,76642.85,76642.85,0.0,1497980.41,1574623.26
623540,1,381324.11,237725.49,0.0,2062322.67,2443646.78
6245666,4,434401.5,434401.5,0.0,0.0,0.0
